subject_id,trial_id,scenario_id,domain,frame,presentation_order,block_id,stimulus_file,stimulus_text
SUBJ_105,33280,financial_bonus_keep_1900,financial,loss,208,104,stimuli/financial_bonus_keep_1900_loss.txt,"You receive a year-end bonus decision. Option A means you lose $950 for certain and keep $950. Option B is a gamble with equal odds to lose nothing and keep $2850, or lose $1900 and keep $0."
SUBJ_105,33281,financial_investment_keep_2000,financial,gain,209,105,stimuli/financial_investment_keep_2000_gain.txt,You receive a retirement fund decision. Option A lets you keep $2000 for certain. Option B is a gamble with equal odds to keep $3000 or only $1000.
SUBJ_105,33282,education_licensing_55,education,gain,210,105,stimuli/education_licensing_55_gain.txt,A student opens licensing results showing 55 percent of answers were correct and considers how to study for the next assessment.
SUBJ_105,33283,financial_bonus_keep_850,financial,gain,211,106,stimuli/financial_bonus_keep_850_gain.txt,You receive a year-end bonus decision. Option A lets you keep $850 for certain. Option B is a gamble with equal odds to keep $1275 or only $425.
SUBJ_105,33284,employment_hospital_90,economic,gain,212,106,stimuli/employment_hospital_90_gain.txt,An economic report on the hospital says a proposed policy will help 90 percent of workers keep their jobs over the next year.
SUBJ_105,33285,financial_investment_keep_1600,financial,gain,213,107,stimuli/financial_investment_keep_1600_gain.txt,You receive a retirement fund decision. Option A lets you keep $1600 for certain. Option B is a gamble with equal odds to keep $2400 or only $800.
SUBJ_105,33286,education_midterm_75,education,loss,214,107,stimuli/education_midterm_75_loss.txt,A student opens midterm results showing 25 percent of answers were incorrect and considers how to study for the next assessment.
SUBJ_105,33287,employment_city_agency_95,economic,gain,215,108,stimuli/employment_city_agency_95_gain.txt,An economic report on the city agency says a proposed policy will help 95 percent of workers keep their jobs over the next year.
SUBJ_105,33288,financial_investment_keep_7200,financial,loss,216,108,stimuli/financial_investment_keep_7200_loss.txt,"You receive a retirement fund decision. Option A means you lose $3600 for certain and keep $3600. Option B is a gamble with equal odds to lose nothing and keep $10800, or lose $7200 and keep $0."
SUBJ_105,33289,financial_tuition_keep_400,financial,loss,217,109,stimuli/financial_tuition_keep_400_loss.txt,"You receive a tuition refund decision. Option A means you lose $200 for certain and keep $200. Option B is a gamble with equal odds to lose nothing and keep $600, or lose $400 and keep $0."
SUBJ_105,33290,environment_industrial_zone_10,environment,gain,218,109,stimuli/environment_industrial_zone_10_gain.txt,An environmental report says a cleanup plan would reduce pollution in the industrial zone by 10 percent within five years.
SUBJ_105,33291,health_vaccine_70,health,loss,219,110,stimuli/health_vaccine_70_loss.txt,A patient is considering a vaccine. The clinician explains that 30 percent of patients do not experience no serious side effects after treatment.
SUBJ_105,33292,employment_factory_95,economic,loss,220,110,stimuli/employment_factory_95_loss.txt,An economic report on the factory says a proposed policy means 5 percent of workers will lose their jobs over the next year.
SUBJ_105,33293,financial_investment_keep_7000,financial,gain,221,111,stimuli/financial_investment_keep_7000_gain.txt,You receive a retirement fund decision. Option A lets you keep $7000 for certain. Option B is a gamble with equal odds to keep $10500 or only $3500.
SUBJ_105,33294,education_placement_65,education,loss,222,111,stimuli/education_placement_65_loss.txt,A student opens placement results showing 35 percent of answers were incorrect and considers how to study for the next assessment.
SUBJ_105,33295,education_final_80,education,loss,223,112,stimuli/education_final_80_loss.txt,A student opens final results showing 20 percent of answers were incorrect and considers how to study for the next assessment.
SUBJ_105,33296,health_clinical_trial_92,health,gain,224,112,stimuli/health_clinical_trial_92_gain.txt,A patient is considering a experimental therapy. The clinician explains that 92 percent of patients show clinical improvement after treatment.
SUBJ_105,33297,employment_factory_80,economic,gain,225,113,stimuli/employment_factory_80_gain.txt,An economic report on the factory says a proposed policy will help 80 percent of workers keep their jobs over the next year.
SUBJ_105,33298,health_surgery_70,health,gain,226,113,stimuli/health_surgery_70_gain.txt,A patient is considering a surgical procedure. The clinician explains that 70 percent of patients recover fully after treatment.
SUBJ_105,33299,health_dental_80,health,gain,227,114,stimuli/health_dental_80_gain.txt,A patient is considering a dental implant procedure. The clinician explains that 80 percent of patients heal without complications after treatment.
SUBJ_105,33300,financial_tuition_keep_300,financial,gain,228,114,stimuli/financial_tuition_keep_300_gain.txt,You receive a tuition refund decision. Option A lets you keep $300 for certain. Option B is a gamble with equal odds to keep $450 or only $150.
SUBJ_105,33301,environment_national_park_45,environment,loss,229,115,stimuli/environment_national_park_45_loss.txt,An environmental report says a cleanup plan would still leave 55 percent of current pollution in the national park within five years.
SUBJ_105,33302,health_clinical_trial_70,health,gain,230,115,stimuli/health_clinical_trial_70_gain.txt,A patient is considering a experimental therapy. The clinician explains that 70 percent of patients show clinical improvement after treatment.
SUBJ_105,33303,financial_investment_keep_3000,financial,loss,231,116,stimuli/financial_investment_keep_3000_loss.txt,"You receive a retirement fund decision. Option A means you lose $1500 for certain and keep $1500. Option B is a gamble with equal odds to lose nothing and keep $4500, or lose $3000 and keep $0."
SUBJ_105,33304,financial_bonus_keep_1450,financial,gain,232,116,stimuli/financial_bonus_keep_1450_gain.txt,You receive a year-end bonus decision. Option A lets you keep $1450 for certain. Option B is a gamble with equal odds to keep $2175 or only $725.
SUBJ_105,33305,financial_investment_keep_4600,financial,loss,233,117,stimuli/financial_investment_keep_4600_loss.txt,"You receive a retirement fund decision. Option A means you lose $2300 for certain and keep $2300. Option B is a gamble with equal odds to lose nothing and keep $6900, or lose $4600 and keep $0."
SUBJ_105,33306,employment_factory_90,economic,gain,234,117,stimuli/employment_factory_90_gain.txt,An economic report on the factory says a proposed policy will help 90 percent of workers keep their jobs over the next year.
SUBJ_105,33307,environment_city_air_10,environment,gain,235,118,stimuli/environment_city_air_10_gain.txt,An environmental report says a cleanup plan would reduce pollution in the city air by 10 percent within five years.
SUBJ_105,33308,financial_rent_keep_300,financial,loss,236,118,stimuli/financial_rent_keep_300_loss.txt,"You receive a rent discount decision. Option A means you lose $150 for certain and keep $150. Option B is a gamble with equal odds to lose nothing and keep $450, or lose $300 and keep $0."
SUBJ_105,33309,health_rehab_85,health,loss,237,119,stimuli/health_rehab_85_loss.txt,A patient is considering a rehabilitation program. The clinician explains that 15 percent of patients do not regain independent mobility after treatment.
SUBJ_105,33310,employment_tech_company_95,economic,loss,238,119,stimuli/employment_tech_company_95_loss.txt,An economic report on the tech company says a proposed policy means 5 percent of workers will lose their jobs over the next year.
SUBJ_105,33311,financial_rent_keep_200,financial,gain,239,120,stimuli/financial_rent_keep_200_gain.txt,You receive a rent discount decision. Option A lets you keep $200 for certain. Option B is a gamble with equal odds to keep $300 or only $100.
SUBJ_105,33312,employment_factory_55,economic,gain,240,120,stimuli/employment_factory_55_gain.txt,An economic report on the factory says a proposed policy will help 55 percent of workers keep their jobs over the next year.
SUBJ_105,33313,health_chemotherapy_75,health,loss,241,121,stimuli/health_chemotherapy_75_loss.txt,A patient is considering a chemotherapy course. The clinician explains that 25 percent of patients do not complete treatment without relapse after treatment.
SUBJ_105,33314,financial_investment_keep_9600,financial,gain,242,121,stimuli/financial_investment_keep_9600_gain.txt,You receive a retirement fund decision. Option A lets you keep $9600 for certain. Option B is a gamble with equal odds to keep $14400 or only $4800.
SUBJ_105,33315,health_chemotherapy_92,health,loss,243,122,stimuli/health_chemotherapy_92_loss.txt,A patient is considering a chemotherapy course. The clinician explains that 8 percent of patients do not complete treatment without relapse after treatment.
SUBJ_105,33316,health_dental_95,health,loss,244,122,stimuli/health_dental_95_loss.txt,A patient is considering a dental implant procedure. The clinician explains that 5 percent of patients do not heal without complications after treatment.
SUBJ_105,33317,environment_city_air_30,environment,gain,245,123,stimuli/environment_city_air_30_gain.txt,An environmental report says a cleanup plan would reduce pollution in the city air by 30 percent within five years.
SUBJ_105,33318,financial_investment_keep_6800,financial,loss,246,123,stimuli/financial_investment_keep_6800_loss.txt,"You receive a retirement fund decision. Option A means you lose $3400 for certain and keep $3400. Option B is a gamble with equal odds to lose nothing and keep $10200, or lose $6800 and keep $0."
SUBJ_105,33319,financial_investment_keep_3800,financial,loss,247,124,stimuli/financial_investment_keep_3800_loss.txt,"You receive a retirement fund decision. Option A means you lose $1900 for certain and keep $1900. Option B is a gamble with equal odds to lose nothing and keep $5700, or lose $3800 and keep $0."
SUBJ_105,33320,health_clinical_trial_90,health,loss,248,124,stimuli/health_clinical_trial_90_loss.txt,A patient is considering a experimental therapy. The clinician explains that 10 percent of patients do not show clinical improvement after treatment.
SUBJ_105,33321,health_vaccine_75,health,loss,249,125,stimuli/health_vaccine_75_loss.txt,A patient is considering a vaccine. The clinician explains that 25 percent of patients do not experience no serious side effects after treatment.
SUBJ_105,33322,education_certification_50,education,gain,250,125,stimuli/education_certification_50_gain.txt,A student opens certification results showing 50 percent of answers were correct and considers how to study for the next assessment.
SUBJ_105,33323,consumer_battery_85,consumer,loss,251,126,stimuli/consumer_battery_85_loss.txt,A product label states the item is 15 percent charge depleted. A shopper decides whether it meets their standard.
SUBJ_105,33324,education_certification_70,education,loss,252,126,stimuli/education_certification_70_loss.txt,A student opens certification results showing 30 percent of answers were incorrect and considers how to study for the next assessment.
SUBJ_105,33325,consumer_ground_beef_95,consumer,loss,253,127,stimuli/consumer_ground_beef_95_loss.txt,A product label states the item is 5 percent fat. A shopper decides whether it meets their standard.
SUBJ_105,33326,education_certification_75,education,gain,254,127,stimuli/education_certification_75_gain.txt,A student opens certification results showing 75 percent of answers were correct and considers how to study for the next assessment.
SUBJ_105,33327,financial_bonus_keep_1700,financial,loss,255,128,stimuli/financial_bonus_keep_1700_loss.txt,"You receive a year-end bonus decision. Option A means you lose $850 for certain and keep $850. Option B is a gamble with equal odds to lose nothing and keep $2550, or lose $1700 and keep $0."
SUBJ_105,33328,environment_industrial_zone_40,environment,gain,256,128,stimuli/environment_industrial_zone_40_gain.txt,An environmental report says a cleanup plan would reduce pollution in the industrial zone by 40 percent within five years.
SUBJ_105,33329,employment_city_agency_90,economic,loss,257,129,stimuli/employment_city_agency_90_loss.txt,An economic report on the city agency says a proposed policy means 10 percent of workers will lose their jobs over the next year.
SUBJ_105,33330,financial_investment_keep_9400,financial,gain,258,129,stimuli/financial_investment_keep_9400_gain.txt,You receive a retirement fund decision. Option A lets you keep $9400 for certain. Option B is a gamble with equal odds to keep $14100 or only $4700.
SUBJ_105,33331,financial_investment_keep_6200,financial,gain,259,130,stimuli/financial_investment_keep_6200_gain.txt,You receive a retirement fund decision. Option A lets you keep $6200 for certain. Option B is a gamble with equal odds to keep $9300 or only $3100.
SUBJ_105,33332,financial_investment_keep_3400,financial,loss,260,130,stimuli/financial_investment_keep_3400_loss.txt,"You receive a retirement fund decision. Option A means you lose $1700 for certain and keep $1700. Option B is a gamble with equal odds to lose nothing and keep $5100, or lose $3400 and keep $0."
SUBJ_105,33333,education_midterm_60,education,gain,261,131,stimuli/education_midterm_60_gain.txt,A student opens midterm results showing 60 percent of answers were correct and considers how to study for the next assessment.
SUBJ_105,33334,environment_national_park_40,environment,loss,262,131,stimuli/environment_national_park_40_loss.txt,An environmental report says a cleanup plan would still leave 60 percent of current pollution in the national park within five years.
SUBJ_105,33335,financial_bonus_keep_550,financial,gain,263,132,stimuli/financial_bonus_keep_550_gain.txt,You receive a year-end bonus decision. Option A lets you keep $550 for certain. Option B is a gamble with equal odds to keep $825 or only $275.
SUBJ_105,33336,education_certification_65,education,gain,264,132,stimuli/education_certification_65_gain.txt,A student opens certification results showing 65 percent of answers were correct and considers how to study for the next assessment.
SUBJ_105,33337,education_licensing_85,education,loss,265,133,stimuli/education_licensing_85_loss.txt,A student opens licensing results showing 15 percent of answers were incorrect and considers how to study for the next assessment.
SUBJ_105,33338,employment_city_agency_70,economic,gain,266,133,stimuli/employment_city_agency_70_gain.txt,An economic report on the city agency says a proposed policy will help 70 percent of workers keep their jobs over the next year.
SUBJ_105,33339,financial_bonus_keep_2000,financial,gain,267,134,stimuli/financial_bonus_keep_2000_gain.txt,You receive a year-end bonus decision. Option A lets you keep $2000 for certain. Option B is a gamble with equal odds to keep $3000 or only $1000.
SUBJ_105,33340,financial_rent_keep_350,financial,loss,268,134,stimuli/financial_rent_keep_350_loss.txt,"You receive a rent discount decision. Option A means you lose $175 for certain and keep $175. Option B is a gamble with equal odds to lose nothing and keep $525, or lose $350 and keep $0."
SUBJ_105,33341,employment_school_district_75,economic,loss,269,135,stimuli/employment_school_district_75_loss.txt,An economic report on the school district says a proposed policy means 25 percent of workers will lose their jobs over the next year.
SUBJ_105,33342,financial_investment_keep_1000,financial,gain,270,135,stimuli/financial_investment_keep_1000_gain.txt,You receive a retirement fund decision. Option A lets you keep $1000 for certain. Option B is a gamble with equal odds to keep $1500 or only $500.
SUBJ_105,33343,financial_investment_keep_5600,financial,gain,271,136,stimuli/financial_investment_keep_5600_gain.txt,You receive a retirement fund decision. Option A lets you keep $5600 for certain. Option B is a gamble with equal odds to keep $8400 or only $2800.
SUBJ_105,33344,environment_coastal_wetland_40,environment,gain,272,136,stimuli/environment_coastal_wetland_40_gain.txt,An environmental report says a cleanup plan would reduce pollution in the coastal wetland by 40 percent within five years.
SUBJ_105,33345,education_certification_85,education,loss,273,137,stimuli/education_certification_85_loss.txt,A student opens certification results showing 15 percent of answers were incorrect and considers how to study for the next assessment.
SUBJ_105,33346,environment_coastal_wetland_45,environment,loss,274,137,stimuli/environment_coastal_wetland_45_loss.txt,An environmental report says a cleanup plan would still leave 55 percent of current pollution in the coastal wetland within five years.
SUBJ_105,33347,financial_investment_keep_7400,financial,loss,275,138,stimuli/financial_investment_keep_7400_loss.txt,"You receive a retirement fund decision. Option A means you lose $3700 for certain and keep $3700. Option B is a gamble with equal odds to lose nothing and keep $11100, or lose $7400 and keep $0."
SUBJ_105,33348,education_placement_75,education,loss,276,138,stimuli/education_placement_75_loss.txt,A student opens placement results showing 25 percent of answers were incorrect and considers how to study for the next assessment.
SUBJ_105,33349,employment_tech_company_60,economic,loss,277,139,stimuli/employment_tech_company_60_loss.txt,An economic report on the tech company says a proposed policy means 40 percent of workers will lose their jobs over the next year.
SUBJ_105,33350,environment_city_air_35,environment,loss,278,139,stimuli/environment_city_air_35_loss.txt,An environmental report says a cleanup plan would still leave 65 percent of current pollution in the city air within five years.
SUBJ_105,33351,financial_rent_keep_150,financial,loss,279,140,stimuli/financial_rent_keep_150_loss.txt,"You receive a rent discount decision. Option A means you lose $75 for certain and keep $75. Option B is a gamble with equal odds to lose nothing and keep $225, or lose $150 and keep $0."
SUBJ_105,33352,health_chemotherapy_90,health,loss,280,140,stimuli/health_chemotherapy_90_loss.txt,A patient is considering a chemotherapy course. The clinician explains that 10 percent of patients do not complete treatment without relapse after treatment.
SUBJ_105,33353,employment_hospital_95,economic,loss,281,141,stimuli/employment_hospital_95_loss.txt,An economic report on the hospital says a proposed policy means 5 percent of workers will lose their jobs over the next year.
SUBJ_105,33354,health_chemotherapy_85,health,loss,282,141,stimuli/health_chemotherapy_85_loss.txt,A patient is considering a chemotherapy course. The clinician explains that 15 percent of patients do not complete treatment without relapse after treatment.
SUBJ_105,33355,financial_rent_keep_325,financial,gain,283,142,stimuli/financial_rent_keep_325_gain.txt,You receive a rent discount decision. Option A lets you keep $325 for certain. Option B is a gamble with equal odds to keep $487 or only $163.
SUBJ_105,33356,financial_investment_keep_1200,financial,gain,284,142,stimuli/financial_investment_keep_1200_gain.txt,You receive a retirement fund decision. Option A lets you keep $1200 for certain. Option B is a gamble with equal odds to keep $1800 or only $600.
SUBJ_105,33357,environment_city_air_50,environment,loss,285,143,stimuli/environment_city_air_50_loss.txt,An environmental report says a cleanup plan would still leave 50 percent of current pollution in the city air within five years.
SUBJ_105,33358,education_certification_55,education,loss,286,143,stimuli/education_certification_55_loss.txt,A student opens certification results showing 45 percent of answers were incorrect and considers how to study for the next assessment.
SUBJ_105,33359,health_surgery_92,health,gain,287,144,stimuli/health_surgery_92_gain.txt,A patient is considering a surgical procedure. The clinician explains that 92 percent of patients recover fully after treatment.
SUBJ_105,33360,consumer_filter_90,consumer,gain,288,144,stimuli/consumer_filter_90_gain.txt,A product label states the item is 90 percent contaminants removed. A shopper decides whether it meets their standard.
SUBJ_105,33361,financial_bonus_keep_1100,financial,gain,289,145,stimuli/financial_bonus_keep_1100_gain.txt,You receive a year-end bonus decision. Option A lets you keep $1100 for certain. Option B is a gamble with equal odds to keep $1650 or only $550.
SUBJ_105,33362,environment_river_40,environment,gain,290,145,stimuli/environment_river_40_gain.txt,An environmental report says a cleanup plan would reduce pollution in the river by 40 percent within five years.
SUBJ_105,33363,financial_tuition_keep_1300,financial,gain,291,146,stimuli/financial_tuition_keep_1300_gain.txt,You receive a tuition refund decision. Option A lets you keep $1300 for certain. Option B is a gamble with equal odds to keep $1950 or only $650.
SUBJ_105,33364,employment_city_agency_60,economic,loss,292,146,stimuli/employment_city_agency_60_loss.txt,An economic report on the city agency says a proposed policy means 40 percent of workers will lose their jobs over the next year.
SUBJ_105,33365,environment_river_15,environment,loss,293,147,stimuli/environment_river_15_loss.txt,An environmental report says a cleanup plan would still leave 85 percent of current pollution in the river within five years.
SUBJ_105,33366,consumer_filter_95,consumer,loss,294,147,stimuli/consumer_filter_95_loss.txt,A product label states the item is 5 percent contaminants remaining. A shopper decides whether it meets their standard.
SUBJ_105,33367,financial_investment_keep_5800,financial,loss,295,148,stimuli/financial_investment_keep_5800_loss.txt,"You receive a retirement fund decision. Option A means you lose $2900 for certain and keep $2900. Option B is a gamble with equal odds to lose nothing and keep $8700, or lose $5800 and keep $0."
SUBJ_105,33368,employment_tech_company_90,economic,loss,296,148,stimuli/employment_tech_company_90_loss.txt,An economic report on the tech company says a proposed policy means 10 percent of workers will lose their jobs over the next year.
SUBJ_105,33369,health_vaccine_80,health,loss,297,149,stimuli/health_vaccine_80_loss.txt,A patient is considering a vaccine. The clinician explains that 20 percent of patients do not experience no serious side effects after treatment.
SUBJ_105,33370,financial_bonus_keep_1400,financial,loss,298,149,stimuli/financial_bonus_keep_1400_loss.txt,"You receive a year-end bonus decision. Option A means you lose $700 for certain and keep $700. Option B is a gamble with equal odds to lose nothing and keep $2100, or lose $1400 and keep $0."
SUBJ_105,33371,financial_bonus_keep_650,financial,gain,299,150,stimuli/financial_bonus_keep_650_gain.txt,You receive a year-end bonus decision. Option A lets you keep $650 for certain. Option B is a gamble with equal odds to keep $975 or only $325.
SUBJ_105,33372,health_vaccine_97,health,loss,300,150,stimuli/health_vaccine_97_loss.txt,A patient is considering a vaccine. The clinician explains that 3 percent of patients do not experience no serious side effects after treatment.
SUBJ_105,33373,financial_bonus_keep_1750,financial,loss,301,151,stimuli/financial_bonus_keep_1750_loss.txt,"You receive a year-end bonus decision. Option A means you lose $875 for certain and keep $875. Option B is a gamble with equal odds to lose nothing and keep $2625, or lose $1750 and keep $0."
SUBJ_105,33374,employment_school_district_70,economic,gain,302,151,stimuli/employment_school_district_70_gain.txt,An economic report on the school district says a proposed policy will help 70 percent of workers keep their jobs over the next year.
SUBJ_105,33375,consumer_yogurt_75,consumer,loss,303,152,stimuli/consumer_yogurt_75_loss.txt,A product label states the item is 25 percent full-fat. A shopper decides whether it meets their standard.
SUBJ_105,33376,financial_bonus_keep_600,financial,loss,304,152,stimuli/financial_bonus_keep_600_loss.txt,"You receive a year-end bonus decision. Option A means you lose $300 for certain and keep $300. Option B is a gamble with equal odds to lose nothing and keep $900, or lose $600 and keep $0."
SUBJ_105,33377,financial_tuition_keep_1400,financial,gain,305,153,stimuli/financial_tuition_keep_1400_gain.txt,You receive a tuition refund decision. Option A lets you keep $1400 for certain. Option B is a gamble with equal odds to keep $2100 or only $700.
SUBJ_105,33378,health_dental_97,health,gain,306,153,stimuli/health_dental_97_gain.txt,A patient is considering a dental implant procedure. The clinician explains that 97 percent of patients heal without complications after treatment.
SUBJ_105,33379,employment_tech_company_55,economic,gain,307,154,stimuli/employment_tech_company_55_gain.txt,An economic report on the tech company says a proposed policy will help 55 percent of workers keep their jobs over the next year.
SUBJ_105,33380,environment_city_air_40,environment,gain,308,154,stimuli/environment_city_air_40_gain.txt,An environmental report says a cleanup plan would reduce pollution in the city air by 40 percent within five years.
SUBJ_105,33381,health_vaccine_90,health,loss,309,155,stimuli/health_vaccine_90_loss.txt,A patient is considering a vaccine. The clinician explains that 10 percent of patients do not experience no serious side effects after treatment.
SUBJ_105,33382,environment_river_10,environment,gain,310,155,stimuli/environment_river_10_gain.txt,An environmental report says a cleanup plan would reduce pollution in the river by 10 percent within five years.
SUBJ_105,33383,education_midterm_70,education,loss,311,156,stimuli/education_midterm_70_loss.txt,A student opens midterm results showing 30 percent of answers were incorrect and considers how to study for the next assessment.
SUBJ_105,33384,health_rehab_80,health,gain,312,156,stimuli/health_rehab_80_gain.txt,A patient is considering a rehabilitation program. The clinician explains that 80 percent of patients regain independent mobility after treatment.
SUBJ_105,33385,environment_coastal_wetland_35,environment,gain,313,157,stimuli/environment_coastal_wetland_35_gain.txt,An environmental report says a cleanup plan would reduce pollution in the coastal wetland by 35 percent within five years.
SUBJ_105,33386,environment_industrial_zone_15,environment,loss,314,157,stimuli/environment_industrial_zone_15_loss.txt,An environmental report says a cleanup plan would still leave 85 percent of current pollution in the industrial zone within five years.
SUBJ_105,33387,consumer_yogurt_70,consumer,gain,315,158,stimuli/consumer_yogurt_70_gain.txt,A product label states the item is 70 percent fat-free. A shopper decides whether it meets their standard.
SUBJ_105,33388,health_clinical_trial_85,health,gain,316,158,stimuli/health_clinical_trial_85_gain.txt,A patient is considering a experimental therapy. The clinician explains that 85 percent of patients show clinical improvement after treatment.
SUBJ_105,33389,financial_investment_keep_7600,financial,loss,317,159,stimuli/financial_investment_keep_7600_loss.txt,"You receive a retirement fund decision. Option A means you lose $3800 for certain and keep $3800. Option B is a gamble with equal odds to lose nothing and keep $11400, or lose $7600 and keep $0."
SUBJ_105,33390,employment_tech_company_80,economic,loss,318,159,stimuli/employment_tech_company_80_loss.txt,An economic report on the tech company says a proposed policy means 20 percent of workers will lose their jobs over the next year.
SUBJ_106,33391,environment_industrial_zone_15,environment,loss,1,1,stimuli/environment_industrial_zone_15_loss.txt,An environmental report says a cleanup plan would still leave 85 percent of current pollution in the industrial zone within five years.
SUBJ_106,33392,consumer_battery_70,consumer,gain,2,1,stimuli/consumer_battery_70_gain.txt,A product label states the item is 70 percent charge remaining. A shopper decides whether it meets their standard.
SUBJ_106,33393,education_placement_50,education,gain,3,2,stimuli/education_placement_50_gain.txt,A student opens placement results showing 50 percent of answers were correct and considers how to study for the next assessment.
SUBJ_106,33394,education_final_70,education,loss,4,2,stimuli/education_final_70_loss.txt,A student opens final results showing 30 percent of answers were incorrect and considers how to study for the next assessment.
SUBJ_106,33395,employment_hospital_55,economic,loss,5,3,stimuli/employment_hospital_55_loss.txt,An economic report on the hospital says a proposed policy means 45 percent of workers will lose their jobs over the next year.
SUBJ_106,33396,education_final_50,education,loss,6,3,stimuli/education_final_50_loss.txt,A student opens final results showing 50 percent of answers were incorrect and considers how to study for the next assessment.
SUBJ_106,33397,employment_tech_company_95,economic,gain,7,4,stimuli/employment_tech_company_95_gain.txt,An economic report on the tech company says a proposed policy will help 95 percent of workers keep their jobs over the next year.
SUBJ_106,33398,environment_river_25,environment,loss,8,4,stimuli/environment_river_25_loss.txt,An environmental report says a cleanup plan would still leave 75 percent of current pollution in the river within five years.
SUBJ_106,33399,environment_industrial_zone_20,environment,loss,9,5,stimuli/environment_industrial_zone_20_loss.txt,An environmental report says a cleanup plan would still leave 80 percent of current pollution in the industrial zone within five years.
SUBJ_106,33400,environment_city_air_40,environment,loss,10,5,stimuli/environment_city_air_40_loss.txt,An environmental report says a cleanup plan would still leave 60 percent of current pollution in the city air within five years.
SUBJ_106,33401,financial_investment_keep_5600,financial,gain,11,6,stimuli/financial_investment_keep_5600_gain.txt,You receive a retirement fund decision. Option A lets you keep $5600 for certain. Option B is a gamble with equal odds to keep $8400 or only $2800.
SUBJ_106,33402,financial_investment_keep_1200,financial,loss,12,6,stimuli/financial_investment_keep_1200_loss.txt,"You receive a retirement fund decision. Option A means you lose $600 for certain and keep $600. Option B is a gamble with equal odds to lose nothing and keep $1800, or lose $1200 and keep $0."
SUBJ_106,33403,education_licensing_65,education,loss,13,7,stimuli/education_licensing_65_loss.txt,A student opens licensing results showing 35 percent of answers were incorrect and considers how to study for the next assessment.
SUBJ_106,33404,financial_investment_keep_8000,financial,gain,14,7,stimuli/financial_investment_keep_8000_gain.txt,You receive a retirement fund decision. Option A lets you keep $8000 for certain. Option B is a gamble with equal odds to keep $12000 or only $4000.
SUBJ_106,33405,health_surgery_75,health,loss,15,8,stimuli/health_surgery_75_loss.txt,A patient is considering a surgical procedure. The clinician explains that 25 percent of patients do not recover fully after treatment.
SUBJ_106,33406,consumer_yogurt_75,consumer,loss,16,8,stimuli/consumer_yogurt_75_loss.txt,A product label states the item is 25 percent full-fat. A shopper decides whether it meets their standard.
SUBJ_106,33407,education_licensing_80,education,gain,17,9,stimuli/education_licensing_80_gain.txt,A student opens licensing results showing 80 percent of answers were correct and considers how to study for the next assessment.
SUBJ_106,33408,financial_rent_keep_50,financial,gain,18,9,stimuli/financial_rent_keep_50_gain.txt,You receive a rent discount decision. Option A lets you keep $50 for certain. Option B is a gamble with equal odds to keep $75 or only $25.
SUBJ_106,33409,education_certification_55,education,gain,19,10,stimuli/education_certification_55_gain.txt,A student opens certification results showing 55 percent of answers were correct and considers how to study for the next assessment.
SUBJ_106,33410,financial_investment_keep_8600,financial,loss,20,10,stimuli/financial_investment_keep_8600_loss.txt,"You receive a retirement fund decision. Option A means you lose $4300 for certain and keep $4300. Option B is a gamble with equal odds to lose nothing and keep $12900, or lose $8600 and keep $0."
SUBJ_106,33411,employment_factory_85,economic,loss,21,11,stimuli/employment_factory_85_loss.txt,An economic report on the factory says a proposed policy means 15 percent of workers will lose their jobs over the next year.
SUBJ_106,33412,financial_bonus_keep_500,financial,gain,22,11,stimuli/financial_bonus_keep_500_gain.txt,You receive a year-end bonus decision. Option A lets you keep $500 for certain. Option B is a gamble with equal odds to keep $750 or only $250.
SUBJ_106,33413,health_surgery_97,health,loss,23,12,stimuli/health_surgery_97_loss.txt,A patient is considering a surgical procedure. The clinician explains that 3 percent of patients do not recover fully after treatment.
SUBJ_106,33414,financial_bonus_keep_1650,financial,loss,24,12,stimuli/financial_bonus_keep_1650_loss.txt,"You receive a year-end bonus decision. Option A means you lose $825 for certain and keep $825. Option B is a gamble with equal odds to lose nothing and keep $2475, or lose $1650 and keep $0."
SUBJ_106,33415,financial_investment_keep_3000,financial,loss,25,13,stimuli/financial_investment_keep_3000_loss.txt,"You receive a retirement fund decision. Option A means you lose $1500 for certain and keep $1500. Option B is a gamble with equal odds to lose nothing and keep $4500, or lose $3000 and keep $0."
SUBJ_106,33416,health_surgery_95,health,loss,26,13,stimuli/health_surgery_95_loss.txt,A patient is considering a surgical procedure. The clinician explains that 5 percent of patients do not recover fully after treatment.
SUBJ_106,33417,environment_coastal_wetland_20,environment,loss,27,14,stimuli/environment_coastal_wetland_20_loss.txt,An environmental report says a cleanup plan would still leave 80 percent of current pollution in the coastal wetland within five years.
SUBJ_106,33418,financial_investment_keep_5200,financial,loss,28,14,stimuli/financial_investment_keep_5200_loss.txt,"You receive a retirement fund decision. Option A means you lose $2600 for certain and keep $2600. Option B is a gamble with equal odds to lose nothing and keep $7800, or lose $5200 and keep $0."
SUBJ_106,33419,financial_bonus_keep_1050,financial,loss,29,15,stimuli/financial_bonus_keep_1050_loss.txt,"You receive a year-end bonus decision. Option A means you lose $525 for certain and keep $525. Option B is a gamble with equal odds to lose nothing and keep $1575, or lose $1050 and keep $0."
SUBJ_106,33420,consumer_ground_beef_60,consumer,loss,30,15,stimuli/consumer_ground_beef_60_loss.txt,A product label states the item is 40 percent fat. A shopper decides whether it meets their standard.
